Latitude,Longitude
33.855406200000004,-112.14418870000002
33.63231633,-112.3421018
33.56377465,-112.11659579999998
33.6123289,-111.89162309999999
33.89337667,-112.1474733
32.22137231,-110.98031759999999
33.48194881,-112.1126855
33.65218765,-112.11452890000001
32.210370000000005,-110.981075
35.10176129999999,-109.62412549999999
33.52388,-112.2688233
33.6360436,-112.41825159999998
33.47449833,-112.10764499999999
34.50586015,-111.99889099999999
34.93389620000001,-114.59788619999999
33.48947643,-112.0430471
35.21557333,-114.03568
33.66936279,-112.3903795
34.76865998,-111.64558659999999
33.38612,-111.86520829999999
35.1650159,-111.3145744
32.24675167,-110.99006499999999
33.87074242,-112.1608711
33.87980263,-112.6530888
33.67009,-112.15666829999999
34.029591100000005,-112.81546029999998
33.5679304,-112.02806159999999
33.56330483,-112.0361578
34.617846899999996,-111.8464741
33.42379333,-112.0485767
33.29136007,-111.9337207
32.17080382,-111.0731352
33.46561833,-112.0365
33.96464613,-112.1304405
33.43609876,-111.90658329999998
34.6286644,-111.83439609999999
33.53651132,-112.11196809999998
33.40361175,-111.8909578
33.5935817,-111.59360490000002
33.461486300000004,-112.0769578
33.70107,-112.430155
33.2632829,-111.2728443
33.63342652,-112.1159939
32.20558,-110.97958670000001
33.66899173,-112.1691371
33.3312129,-111.97237009999999
32.82827167,-111.828655
35.20975044,-114.40243020000001
31.9731081,-110.2359642
35.217023299999994,-114.0123176
31.8316484,-111.0012351
34.24934737,-113.08137190000001
36.97948656,-113.66762340000001
34.53589333,-111.92945
33.38660365,-111.83975509999999
36.86106349,-113.97827020000001
33.46247573,-112.1087755
32.16637451,-110.9854228
35.2961774,-112.8314229
32.135034999999995,-110.93406170000002
33.4633933,-112.03806429999999
33.4732033,-111.8883229
34.0220052,-112.14844
33.2887051,-111.88214070000001
31.84649035,-110.99526979999999
32.17372877,-111.0624834
34.28513,-112.12091170000001
34.5873598,-111.88736609999998
32.13528167,-110.933255
32.03360732,-110.10285209999999
34.08757784,-112.1446017
33.47867147,-112.2633511
32.04009881,-110.9928456
33.44515538,-111.85796509999999
33.57559025,-111.69163770000002
32.54395932,-110.9307912
33.57395833,-112.32723999999999
36.970879,-113.72819399999999
33.4110717,-111.98593770000001
32.68298,-114.63461170000001
33.60432537,-111.8916588
32.008625,-110.99203999999999
35.21201789,-111.59331170000002
32.0130661,-110.6991203
33.539781,-112.11242390000001
33.21298622,-111.9155534
33.626045500000004,-112.1167039
32.71336785,-111.4982534
33.1186455,-112.64978959999999
32.17646366,-111.0262065
34.93849675,-113.66362600000001
34.15248376,-112.14132120000001
33.44326272,-112.10826599999999
34.90301707,-111.64183429999999
33.40999335,-111.9971922
33.34987512,-111.8764757
32.48874869,-111.253646
33.5935817,-111.59360490000002
34.104499600000004,-112.14091709999998
33.426455600000004,-111.97788190000001
33.41006026,-111.9973039
33.46169393,-112.2398861
34.8329066,-114.14484270000001
33.48169,-111.71895500000001
33.78372,-112.1319783
32.1443365,-109.99807209999999
32.26890833,-109.84638000000001
33.4618983,-112.09501270000001
32.678178499999994,-114.51551210000001
33.6275925,-112.2404227
33.6275925,-112.2404227
32.17679278,-110.943975
33.423885,-112.0486283
33.7727341,-111.49340600000001
31.845292600000004,-110.9957635
33.35357333,-111.644005
35.242582899999995,-112.6696426
33.35912524,-111.89437590000001
31.669428999999997,-111.0627881
35.3163195,-112.8733229
33.4515319,-111.6700619
33.53735667,-112.4192317
34.50454667,-113.40985500000001
33.5229933,-112.2691909
35.22553,-114.1310067
35.1101666,-111.02893200000001
34.56189912,-112.25951609999998
33.53336219,-112.26970619999999
33.55942,-112.03658829999999
34.7749519,-111.6312769
35.17780978,-111.66049650000001
33.6462423,-112.0008919
33.46975333,-112.11098
33.1050034,-112.02704170000001
35.2026821,-111.41013810000001
33.1050034,-112.02704170000001
34.78844847,-111.9186622
33.42397833,-112.04861000000001
32.701732799999995,-114.60939690000001
35.19573484,-114.06680959999998
34.60107667,-111.8714817
33.4440512,-111.9690011
33.1183934,-112.02005159999999
35.0448953,-110.7590632
33.41065333,-111.9852783
33.3576721,-111.46778909999998
34.99474851,-114.13805459999999
33.75626,-112.1108733
32.692192999999996,-114.5976456
34.237055,-112.1117683
33.2152691,-111.99005159999999
33.415855900000004,-111.8914971
33.5398153,-112.11221189999999
31.97094117,-110.48762990000002
32.19975833,-110.98052
32.13424857,-110.9094741
33.56632584,-112.25790159999998
33.4026836,-111.5460723
33.37917167,-111.6243317
34.95164607,-110.30806570000001
33.44699804,-112.0980771
33.4817804,-112.1129969
33.58140833,-112.4174633
33.5107836,-112.11251999999999
33.29760583,-111.9754388
33.3284226,-111.71036219999999
33.44717333,-112.0987933
33.44709394,-112.0850842
33.20603593,-111.0590268
33.4467,-112.08973999999999
33.6550085,-112.11429170000001
32.22772833,-110.97243
34.357328700000004,-112.1683331
33.32825028,-111.6861919
34.551979700000004,-112.45010800000001
35.1712611,-111.66271499999999
33.4447846,-112.5566438
33.44705,-112.0904733
33.422925,-111.65898329999999
32.1651406,-109.9437442
33.06979667,-112.04576829999999
33.56286,-112.25658
32.22173667,-110.9776
33.386789799999995,-111.8913138
34.36727248,-110.3702049
35.1832073,-111.702845
33.44703,-112.08767830000001
35.6492855,-111.51637020000001
32.250803499999996,-109.15058729999998
33.4278,-112.61099329999999
32.305943,-111.03993100000001
31.967125,-110.2922717
33.44883,-112.09884
33.48249111,-111.7555625
32.231805,-110.9708017
33.44698818,-112.10026940000002
33.44699466,-112.0953717
32.2404072,-110.98553899999999
33.2594843,-111.28916370000002
33.6753027,-114.12977099999999
33.66546833,-112.2290865
33.44699,-112.1016783
33.610993900000004,-114.4807335
32.36036002,-109.66655109999999
36.973923799999994,-113.70463059999999
35.206813200000006,-114.0971096
33.2887051,-111.88214070000001
33.44699,-112.1016783
33.423895,-112.0485517
35.21958833,-111.58454669999999
33.465972,-112.169044
35.3129479,-112.8604375
35.2164217,-111.58399059999999
33.44698818,-112.10026940000002
33.44921433,-112.09794409999999
33.3865118,-111.7260956
33.44840167,-112.0836217
35.24176,-111.568675
33.57396167,-112.32719669999999
33.44713333,-112.08789329999999
33.44704529,-112.0910605
32.68986624,-114.5822301
32.7585014,-111.58965149999999
35.17280906,-113.7804898
32.6889214,-114.581047
33.64168308,-111.5390978
33.4070897,-111.9704392
33.61288161,-113.6471564
33.63968032,-112.0026886
33.58337381,-113.4466529
33.4672159,-112.1105732
33.66903167,-112.04961829999999
33.3645672,-111.8934361
33.43611119,-111.90883999999998
33.2887051,-111.88214070000001
33.626064,-112.11671880000002
32.7160338,-114.61182050000001
31.434149600000005,-110.96571189999999
33.44710892,-112.0827338
33.66128284,-114.0047696
32.1579213,-110.9097683
32.8435341,-113.2973465
33.2129773,-111.91556709999999
33.45264,-112.2407683
33.65309399,-112.1142163
33.5681653,-112.117443
32.9253066,-112.8626892
33.38127803,-111.64866210000001
32.1576692,-110.9099402
33.44741667,-112.0989567
34.63919773,-111.8179126
33.8997818,-113.30770559999999
33.44601,-112.09271329999999
33.44830167,-112.08388500000001
34.9085485,-110.22398359999998
33.29264151,-111.9450577
33.38776,-111.87436329999998
33.44684333,-112.0847967
33.36330124,-112.1690733
33.43403,-111.86918999999999
33.47568811,-111.8339142
33.39434,-111.5143017
33.44737667,-112.09685
33.4617899,-112.0769635
33.44701019,-112.09393349999999
33.44701164,-112.0938312
33.46176138,-112.0347297
33.59744833,-112.11880500000001
33.43852667,-112.1075183
34.939940899999996,-110.28051740000001
33.446020000000004,-112.0941367
33.3481037,-111.4547199
33.44692,-112.098845
33.44599167,-112.1004833
33.6549856,-112.11459540000001
33.28532,-111.115305
33.447390000000006,-112.08859170000001
33.58099,-112.2613483
33.44726753,-112.0374685
33.4066542,-112.6255019
32.4659836,-111.2220876
33.2616902,-111.9531932
33.44699762,-112.09867479999998
33.44782833,-112.08816000000002
35.2142158,-114.0481217
35.1599739,-113.64351609999999
35.218507200000005,-114.14458490000001
33.98553833,-112.7396483
35.1295211,-111.184576
35.134184999999995,-111.6847338
35.3623,-114.2366517
33.579609999999995,-112.29905670000001
33.44695222,-112.10905
33.43836667,-111.9619533
33.3777542,-112.6250435
32.667945399999994,-114.28806499999999
33.37771167,-112.10209669999999
33.36461,-111.89205829999999
33.20411176,-111.9939706
33.36357667,-111.8927867
35.170618100000006,-111.66631770000001
33.44921667,-112.1005
35.177105299999994,-113.47558219999999
33.2734358,-111.20941950000001
33.671693,-112.0004164
35.2549989,-113.97470290000001
33.46156257,-112.25937179999998
34.1922195,-111.3297521
35.194059100000004,-111.73566399999999
33.46718833,-112.1095233
32.1869187,-110.968124
33.44699404,-112.0973223
35.33515833,-111.55028329999999
33.44439667,-112.1005067
33.44439667,-112.1005067
33.56556,-112.25645
33.44711833,-112.08211499999999
33.44699514,-112.0976854
34.5368536,-113.434335
35.15795414,-113.69503759999999
33.41299425,-112.01116869999998
32.18412421,-110.9588031
33.44975667,-112.096175
33.46821325,-111.7817338
35.30626845,-114.19353770000001
33.44819377,-112.08571040000001
33.44821139,-110.0836658
35.2219335,-114.2148467
33.44821403,-112.0835648
35.171735,-111.66471999999999
33.6598672,-111.9340736
33.44874167,-112.09573329999999
33.446884999999995,-112.09610500000001
33.44688833,-112.0915433
33.4624087,-112.1286787
32.98212636,-111.7363568
33.55135,-112.1120867
34.87081920000001,-112.4698006
33.1571,-112.0076233
33.37905167,-112.57633829999999
35.17411969,-111.6640249
33.661145,-112.2035683
33.672816,-111.9829182
34.98862724,-110.0087626
33.42188325,-111.8919465
33.30561738,-111.89442199999999
32.143135,-111.142945
33.44696235,-112.10693899999998
34.207036200000005,-112.80148009999999
33.45098,-112.0819017
32.15962333,-111.1039217
33.44691773,-112.10225590000002
33.639028700000004,-113.82470829999998
33.447055,-112.098395
33.513018100000004,-111.7575625
32.23297148,-110.98350320000002
33.66510885,-112.3844614
33.6550085,-112.11429170000001
32.495095500000005,-114.63254440000001
34.6574555,-112.4364086
33.49349173,-112.0438638
32.5901779,-111.33733799999999
33.448645,-112.0881
32.60399833,-111.34908999999999
33.44699184,-112.09998329999999
33.44821139,-112.0836658
33.47275941,-111.7797577
33.46149815,-112.1077777
33.5375178,-112.2698956
32.18573,-110.96918170000001
33.58399167,-112.11931829999999
33.715518599999996,-112.4489793
33.29146573,-111.92689299999999
33.74112833,-112.48140500000001
33.5375407,-112.26959769999999
33.44812667,-112.101905
33.7253047,-112.46150420000001
33.445015000000005,-112.10039499999999
34.9105653,-110.13165719999999
33.6115095,-112.1165034
33.55589833,-112.0384567
34.28672956,-112.7503638
33.00461472,-111.751823
33.44875,-111.9827233
35.17632667,-113.78706329999999
33.44821139,-112.0836658
33.44816833,-112.0867967
31.4655133,-110.9953281
31.3428316,-110.93252620000001
33.44808167,-112.0848433
33.448454999999996,-112.08493
33.44763167,-112.0840217
33.449203600000004,-112.09995390000002
33.70860202,-112.4401232
33.46697167,-112.09983829999999
33.3867153,-111.62221840000001
33.4615378,-112.042786
33.66449167,-112.21933500000002
33.44921422,-112.0972347
34.729843,-114.3129543
32.22064333,-110.98536499999999
33.46260812,-112.0485732
33.5542768,-112.11249270000002
32.311645,-111.04296670000001
33.76576167,-112.1282433
35.2271188,-114.3206778
33.43857771,-112.09578300000001
33.46210167,-112.77781670000002
33.0067411,-111.7561702
33.92226167,-112.6812017
31.72529667,-110.3499183
33.81845357,-112.14114270000002
34.8650209,-111.6259598
33.7651367,-112.51207340000002
32.496757099999996,-114.56440829999998
33.46129167,-112.35248670000001
32.65996989999999,-114.36430279999999
32.11202667,-110.85414499999999
35.273138700000004,-111.54385500000001
33.76053667,-113.6528983
33.6168896,-113.67078319999999
33.97048167,-112.7310233
32.91608568,-111.68701570000002
33.44696137,-112.10766979999998
33.28602667,-111.83148670000001
31.94996806,-110.9868838
33.346065,-111.4513017
33.42392667,-112.0485267
33.4499469,-112.0375039
33.3777542,-112.6250435
33.44821019,-112.08379209999998
33.41207024,-112.0106004
32.135020000000004,-110.933995
32.928887599999996,-112.82856389999999
32.1701081,-111.0758344
33.38736383,-111.9647909
33.448190000000004,-112.0760483
33.539781,-112.11242390000001
33.450045,-112.09818329999999
34.302072700000004,-110.99105949999999
35.221125,-114.2003617
32.11885699,-110.772681
33.45867736,-112.08321219999999
33.4472033,-112.09966999999999
33.44733167,-112.0880433
35.0137951,-109.8621837
33.44811167,-112.0837317
32.9057917,-112.58831880000001
33.576456,-112.25821869999999
33.3723684,-111.89335349999999
33.5229933,-112.2691909
32.810334999999995,-111.67356000000001
33.40831667,-111.53831170000001
32.2243083,-110.97164
35.02582720000001,-110.68265929999998
33.447305,-112.09136170000001
32.662145,-114.380885
33.4978233,-112.9397635
33.44582333,-112.1005433
33.44874,-112.0987533
33.5935817,-111.59360490000002
33.43231833,-112.5933733
32.405834999999996,-111.326815
32.17786833,-110.98263500000002
33.44821139,-112.0836658
34.1441426,-112.1413468
33.44701333,-112.0856983
33.44742833,-112.08283670000002
33.446979999999996,-112.0955567
33.7045579,-112.31463219999999
33.44732,-112.08817169999999
33.423915,-112.0485317
33.95669333,-112.7100833
33.5850733,-111.606548
34.71990220000001,-114.4528763
32.2041,-110.98038500000001
32.647655,-111.39143670000001
32.2041,-110.98038500000001
34.5873713,-111.878892
33.46544849,-111.79402649999999
33.447065,-112.0875233
33.447359999999996,-112.0886267
33.44815,-112.08334669999999
33.448945,-112.09501670000002
33.2198184,-112.64376200000001
31.3428316,-110.93252620000001
34.0405461,-111.3695898
33.448025,-112.08816670000002
33.66540833,-112.41431670000001
34.62256833,-111.8426
32.6563774,-114.5215625
32.400388,-111.1299
35.208388799999994,-111.51486899999999
33.4358636,-111.9045548
34.9332315,-110.13165719999999
34.79495888,-113.6232054
35.320659899999995,-112.89468319999999
33.44893167,-112.0970967
34.53666182,-111.92732179999999
33.4672789,-112.1103727
32.6985379,-114.6089534
33.44705,-112.09970829999999
32.31165667,-111.0429067
34.73118181,-112.4542031
35.24285667,-111.6850817
33.5506672,-112.2676439
32.8285283,-111.9726852
33.46187313,-112.06798090000001
34.29580586,-110.98311979999998
33.3706933,-112.62314170000002
33.4291485,-112.604904
34.4226516,-112.0481037
33.626859100000004,-111.8902767
32.08294738,-110.8081736
32.721685,-113.7663467
33.668994399999995,-112.0688791
34.1046715,-112.14346680000001
33.466025,-112.0809
33.7066549,-111.5058678
33.5351,-113.15513829999999
33.3867153,-111.62221840000001
33.2520702,-111.96952820000001
33.44704071,-112.09142250000001
32.07097,-110.99243
34.5917295,-112.42555300000001
31.4340923,-110.96535659999999
31.90214046,-110.9853235
33.447585,-112.0848483
33.2887051,-111.88214070000001
33.2882296,-111.88223810000001
34.9904242,-114.5979664
34.3270536,-111.1008726
35.17445193,-111.66803159999999
35.188553000000006,-109.4428703
32.13225667,-110.98658999999999
